2024-05-29 01:28:41,0
2024-05-29 01:29:40,0
2024-05-29 01:30:41,0
2024-05-29 01:31:40,0
2024-05-29 01:32:40,0
2024-05-29 01:33:41,0
2024-05-29 01:34:41,0
2024-05-29 01:35:41,0
2024-05-29 01:36:41,0
2024-05-29 01:37:41,0
2024-05-29 01:38:41,0
2024-05-29 01:39:41,120150
2024-05-29 01:40:41,111470
2024-05-29 01:41:41,112050
2024-05-29 01:42:41,110920
2024-05-29 01:43:41,112630
2024-05-29 01:44:41,679500
2024-05-29 01:45:41,679210
2024-05-29 01:46:41,679210
2024-05-29 01:47:41,115880
2024-05-29 01:48:41,115880
2024-05-29 01:49:41,114570
2024-05-29 01:50:41,116580
2024-05-29 01:51:41,116230
2024-05-29 01:52:41,116690
2024-05-29 01:53:41,114340
2024-05-29 01:54:41,114680
2024-05-29 01:55:41,115360
2024-05-29 01:56:41,116030
2024-05-29 01:57:41,117160
2024-05-29 01:58:41,117160
2024-05-29 01:59:41,115020
2024-05-29 02:00:47,117270
2024-05-29 02:01:42,116920
2024-05-29 02:02:42,115250
2024-05-29 02:03:42,115250
2024-05-29 02:04:42,114680
2024-05-29 02:05:42,115460
2024-05-29 02:06:42,114790
2024-05-29 02:07:42,114790
2024-05-29 02:08:42,114450
2024-05-29 02:09:42,116460
2024-05-29 02:10:42,114340
2024-05-29 02:11:42,115690
2024-05-29 02:12:42,116110
2024-05-29 02:13:42,116230
2024-05-29 02:14:42,0
2024-05-29 02:15:42,0
2024-05-29 02:16:42,0
2024-05-29 02:17:42,0
2024-05-29 02:18:42,0
2024-05-29 02:19:42,0
2024-05-29 02:20:42,0
2024-05-29 02:21:42,0
2024-05-29 02:22:42,0
2024-05-29 02:23:42,0
2024-05-29 02:24:42,0
2024-05-29 02:25:42,0
2024-05-29 02:26:43,0
2024-05-29 02:27:43,0
2024-05-29 02:28:43,0
2024-05-29 02:29:42,0
2024-05-29 02:30:42,0
2024-05-29 02:31:42,0
2024-05-29 02:32:42,0
2024-05-29 02:33:42,0
2024-05-29 02:34:42,0
2024-05-29 02:35:42,601210
2024-05-29 02:36:42,0
2024-05-29 02:37:43,0
2024-05-29 02:38:43,0
2024-05-29 02:39:43,0
2024-05-29 02:40:43,0
2024-05-29 02:41:43,0
2024-05-29 02:42:42,0
2024-05-29 02:43:43,0
2024-05-29 02:44:43,0
2024-05-29 02:45:43,0
2024-05-29 02:46:43,0
2024-05-29 02:47:43,0
2024-05-29 02:48:43,0
2024-05-29 02:49:43,0
2024-05-29 02:50:43,0
2024-05-29 02:51:43,0
2024-05-29 02:52:43,0
2024-05-29 02:53:43,0
2024-05-29 02:54:43,0
2024-05-29 02:55:43,0
2024-05-29 02:56:43,0
2024-05-29 02:57:43,0
2024-05-29 02:58:43,0
2024-05-29 02:59:43,0
2024-05-29 03:00:43,0
2024-05-29 03:01:43,0
2024-05-29 03:02:43,0
2024-05-29 03:03:43,0
2024-05-29 03:04:43,0
2024-05-29 03:05:43,0
2024-05-29 03:06:44,0
2024-05-29 03:07:43,0
2024-05-29 03:08:44,0
2024-05-29 03:09:43,0
2024-05-29 03:10:44,0
2024-05-29 03:11:43,0
2024-05-29 03:12:44,0
2024-05-29 03:13:43,0
2024-05-29 03:14:43,0
2024-05-29 03:15:43,0
2024-05-29 03:16:43,0
2024-05-29 03:17:43,0
2024-05-29 03:18:44,0
2024-05-29 03:19:43,0
2024-05-29 03:20:44,0
2024-05-29 03:21:44,0
2024-05-29 03:22:44,0
2024-05-29 03:23:44,0
2024-05-29 03:24:43,0
2024-05-29 03:25:44,0
2024-05-29 03:26:43,0
2024-05-29 03:27:44,0
2024-05-29 03:28:44,0
2024-05-29 03:29:44,607930
2024-05-29 03:30:44,607930
2024-05-29 03:31:44,0
2024-05-29 03:32:45,0
2024-05-29 03:33:44,0
2024-05-29 03:34:44,0
2024-05-29 03:35:44,0
2024-05-29 03:36:44,0
2024-05-29 03:37:44,0
2024-05-29 03:38:44,0
2024-05-29 03:39:44,0
2024-05-29 03:40:44,0
2024-05-29 03:41:44,0
2024-05-29 03:42:44,0
2024-05-29 03:43:44,0
2024-05-29 03:44:45,0
2024-05-29 03:45:44,0
2024-05-29 03:46:45,0
2024-05-29 03:47:45,0
2024-05-29 03:48:44,0
2024-05-29 03:49:45,0
2024-05-29 03:50:45,0
2024-05-29 03:51:45,0
2024-05-29 03:52:45,0
2024-05-29 03:53:45,0
2024-05-29 03:54:45,0
2024-05-29 03:55:45,0
2024-05-29 03:56:45,0
2024-05-29 03:57:45,0
2024-05-29 03:58:45,0
2024-05-29 03:59:45,0
2024-05-29 04:00:45,0
2024-05-29 04:01:45,0
2024-05-29 04:02:45,0
2024-05-29 04:03:45,0
2024-05-29 04:04:45,0
2024-05-29 04:05:45,0
2024-05-29 04:06:45,0
2024-05-29 04:07:45,0
2024-05-29 04:08:45,0
2024-05-29 04:09:45,0
2024-05-29 04:10:45,0
2024-05-29 04:11:45,0
2024-05-29 04:12:46,0
2024-05-29 04:13:46,0
2024-05-29 04:14:46,0
2024-05-29 04:15:46,0
2024-05-29 04:16:46,0
2024-05-29 04:17:46,0
2024-05-29 04:18:46,0
2024-05-29 04:19:46,0
2024-05-29 04:20:46,0
2024-05-29 04:21:46,0
2024-05-29 04:22:46,0
2024-05-29 04:23:46,0
2024-05-29 04:24:46,0
2024-05-29 04:25:46,0
2024-05-29 04:26:46,0
2024-05-29 04:27:46,0
2024-05-29 04:28:46,599530
2024-05-29 04:29:46,613980
2024-05-29 04:30:46,613980
2024-05-29 04:31:46,0
2024-05-29 04:32:46,0
2024-05-29 04:33:46,0
2024-05-29 04:34:46,0
2024-05-29 04:35:46,0
2024-05-29 04:36:46,0
2024-05-29 04:37:46,0
2024-05-29 04:38:47,0
2024-05-29 04:39:46,0
2024-05-29 04:40:47,0
2024-05-29 04:41:46,0
2024-05-29 04:42:47,0
2024-05-29 04:43:46,0
2024-05-29 04:44:46,0
2024-05-29 04:45:46,0
2024-05-29 04:46:46,0
2024-05-29 04:47:46,0
2024-05-29 04:48:46,0
2024-05-29 04:49:46,0
2024-05-29 04:50:46,0
2024-05-29 04:51:46,0
2024-05-29 04:52:46,0
2024-05-29 04:53:46,112050
2024-05-29 04:54:46,110970
2024-05-29 04:55:46,110970
2024-05-29 04:56:47,113200
2024-05-29 04:57:47,115530
2024-05-29 04:58:47,114650
2024-05-29 04:59:47,115760
2024-05-29 05:00:47,116110
2024-05-29 05:01:47,114570
2024-05-29 05:02:47,114570
2024-05-29 05:03:47,114680
2024-05-29 05:04:47,114220
2024-05-29 05:05:47,114220
2024-05-29 05:06:47,114220
2024-05-29 05:07:47,116690
2024-05-29 05:08:47,116920
2024-05-29 05:09:47,115800
2024-05-29 05:10:47,114910
2024-05-29 05:11:47,114240
2024-05-29 05:12:47,115250
2024-05-29 05:13:47,116920
2024-05-29 05:14:47,114790
2024-05-29 05:15:47,114790
2024-05-29 05:16:53,115920
2024-05-29 05:17:48,115920
2024-05-29 05:18:47,114220
2024-05-29 05:19:47,114340
2024-05-29 05:20:47,115340
2024-05-29 05:21:48,115340
2024-05-29 05:22:47,116460
2024-05-29 05:23:47,116460
2024-05-29 05:24:47,116460
2024-05-29 05:25:47,672000
2024-05-29 05:26:47,116110
2024-05-29 05:27:47,0
2024-05-29 05:28:47,0
2024-05-29 05:29:47,0
2024-05-29 05:30:47,0
2024-05-29 05:31:47,0
2024-05-29 05:32:48,0
2024-05-29 05:33:47,0
2024-05-29 05:34:48,0
2024-05-29 05:35:48,0
2024-05-29 05:36:48,0
2024-05-29 05:37:48,0
2024-05-29 05:38:48,0
2024-05-29 05:39:48,0
2024-05-29 05:40:48,0
2024-05-29 05:41:48,0
2024-05-29 05:42:48,0
2024-05-29 05:43:48,0
2024-05-29 05:44:48,0
2024-05-29 05:45:48,0
2024-05-29 05:46:48,0
2024-05-29 05:47:48,0
2024-05-29 05:48:48,0
2024-05-29 05:49:48,0
2024-05-29 05:50:48,0
2024-05-29 05:51:48,0
2024-05-29 05:52:48,0
2024-05-29 05:53:48,0
2024-05-29 05:54:48,0
2024-05-29 05:55:48,0
2024-05-29 05:56:48,0
2024-05-29 05:57:48,0
2024-05-29 05:58:48,0
2024-05-29 06:00:04,0
2024-05-29 06:00:49,0
2024-05-29 06:01:49,0
2024-05-29 06:02:49,0
2024-05-29 06:03:49,0
2024-05-29 06:04:49,0
2024-05-29 06:05:49,0
2024-05-29 06:06:49,0
2024-05-29 06:07:49,0
2024-05-29 06:08:48,0
2024-05-29 06:09:49,0
2024-05-29 06:10:48,0
2024-05-29 06:11:48,0
2024-05-29 06:12:48,0
2024-05-29 06:13:48,0
2024-05-29 06:14:48,0
2024-05-29 06:15:49,609440
2024-05-29 06:16:49,609440
2024-05-29 06:17:49,0
2024-05-29 06:18:49,0
2024-05-29 06:19:49,0
2024-05-29 06:20:49,0
2024-05-29 06:21:49,0
2024-05-29 06:22:49,0
2024-05-29 06:23:49,0
2024-05-29 06:24:49,0
2024-05-29 06:25:52,0
2024-05-29 06:26:49,0
2024-05-29 06:27:50,0
2024-05-29 06:28:50,0
2024-05-29 06:29:49,0
2024-05-29 06:30:50,0
2024-05-29 06:31:49,0
2024-05-29 06:32:49,0
2024-05-29 06:33:49,0
2024-05-29 06:34:49,0
2024-05-29 06:35:49,0
2024-05-29 06:36:49,0
2024-05-29 06:37:49,0
2024-05-29 06:38:49,0
2024-05-29 06:39:50,0
2024-05-29 06:40:49,0
2024-05-29 06:41:50,0
2024-05-29 06:42:49,0
2024-05-29 06:43:50,0
2024-05-29 06:44:50,0
2024-05-29 06:45:50,0
2024-05-29 06:46:50,0
2024-05-29 06:47:51,0
2024-05-29 06:48:50,0
2024-05-29 06:49:50,0
2024-05-29 06:50:50,0
2024-05-29 06:51:50,0
2024-05-29 06:52:50,0
2024-05-29 06:53:50,0
2024-05-29 06:54:50,0
2024-05-29 06:55:50,0
2024-05-29 06:56:50,0
2024-05-29 06:57:50,0
2024-05-29 06:58:50,0
2024-05-29 06:59:50,0
2024-05-29 07:00:50,0
2024-05-29 07:01:50,0
2024-05-29 07:02:50,0
2024-05-29 07:03:50,0
2024-05-29 07:04:55,0
2024-05-29 07:05:50,0
2024-05-29 07:06:50,0
2024-05-29 07:07:51,607160
2024-05-29 07:08:50,607160
2024-05-29 07:09:51,0
2024-05-29 07:10:50,0
2024-05-29 07:11:50,0
2024-05-29 07:12:50,0
2024-05-29 07:13:50,0
2024-05-29 07:14:50,0
2024-05-29 07:15:50,0
2024-05-29 07:16:50,0
2024-05-29 07:17:51,0
2024-05-29 07:18:51,0
2024-05-29 07:19:51,0
2024-05-29 07:20:51,0
2024-05-29 07:21:50,0
2024-05-29 07:22:50,0
2024-05-29 07:23:50,0
2024-05-29 07:24:50,0
2024-05-29 07:25:51,0
2024-05-29 07:26:51,0
2024-05-29 07:27:51,0
2024-05-29 07:28:51,0
2024-05-29 07:29:51,0
2024-05-29 07:30:51,0
2024-05-29 07:31:51,0
2024-05-29 07:32:51,0
2024-05-29 07:33:51,0
2024-05-29 07:34:51,0
2024-05-29 07:35:52,0
2024-05-29 07:36:51,0
2024-05-29 07:37:51,0
2024-05-29 07:38:51,0
2024-05-29 07:39:51,0
2024-05-29 07:40:51,0
2024-05-29 07:41:51,0
2024-05-29 07:42:51,0
2024-05-29 07:43:51,0
2024-05-29 07:44:51,0
2024-05-29 07:45:52,0
2024-05-29 07:46:52,0
2024-05-29 07:48:05,0
2024-05-29 07:48:52,0
2024-05-29 07:49:52,591850
2024-05-29 07:50:52,593260
2024-05-29 07:51:52,0
2024-05-29 07:52:52,0
2024-05-29 07:53:52,0
2024-05-29 07:54:52,0
2024-05-29 07:55:52,0
2024-05-29 07:56:52,0
2024-05-29 07:57:52,0
2024-05-29 07:58:51,0
2024-05-29 07:59:52,0
2024-05-29 08:00:52,0
2024-05-29 08:01:52,0
2024-05-29 08:02:52,0
2024-05-29 08:03:52,0
2024-05-29 08:04:52,0
2024-05-29 08:05:53,0
2024-05-29 08:06:52,0
2024-05-29 08:07:52,110970
2024-05-29 08:08:52,111590
2024-05-29 08:09:53,109610
2024-05-29 08:10:53,109610
2024-05-29 08:11:53,114080
2024-05-29 08:12:52,114080
2024-05-29 08:13:53,114080
2024-05-29 08:14:53,115760
2024-05-29 08:15:53,113880
2024-05-29 08:16:53,116230
2024-05-29 08:17:53,115460
2024-05-29 08:18:53,114000
2024-05-29 08:19:52,116690
2024-05-29 08:20:53,116110
2024-05-29 08:21:53,116340
2024-05-29 08:22:53,114450
2024-05-29 08:23:53,115340
2024-05-29 08:24:53,116690
2024-05-29 08:25:53,116030
2024-05-29 08:26:53,113790
2024-05-29 08:27:53,114450
2024-05-29 08:28:53,114450
2024-05-29 08:29:53,114450
2024-05-29 08:30:53,114450
2024-05-29 08:31:53,115340
2024-05-29 08:32:53,115230
2024-05-29 08:33:53,116340
2024-05-29 08:34:53,113000
2024-05-29 08:35:53,114340
2024-05-29 08:36:53,115110
2024-05-29 08:37:53,115110
2024-05-29 08:38:53,116000
2024-05-29 08:39:53,113330
2024-05-29 08:40:53,112770
2024-05-29 08:41:54,0
2024-05-29 08:42:53,0
2024-05-29 08:43:53,0
2024-05-29 08:44:53,592180
2024-05-29 08:45:53,596170
2024-05-29 08:46:53,601160
2024-05-29 08:47:53,601160
2024-05-29 08:48:53,0
2024-05-29 08:49:53,0
2024-05-29 08:50:54,0
2024-05-29 08:51:54,0
2024-05-29 08:52:59,0
2024-05-29 08:53:54,0
2024-05-29 08:54:54,0
2024-05-29 08:55:54,0
2024-05-29 08:56:54,0
2024-05-29 08:57:54,0
2024-05-29 08:58:54,0
2024-05-29 08:59:54,0
2024-05-29 09:00:54,0
2024-05-29 09:01:54,0
2024-05-29 09:02:54,0
2024-05-29 09:03:54,0
2024-05-29 09:04:54,0
2024-05-29 09:05:54,0
2024-05-29 09:06:54,0
2024-05-29 09:07:54,0
2024-05-29 09:08:54,0
2024-05-29 09:09:54,0
2024-05-29 09:10:54,0
2024-05-29 09:11:54,0
2024-05-29 09:12:54,0
2024-05-29 09:13:54,0
2024-05-29 09:14:54,0
2024-05-29 09:15:54,0
2024-05-29 09:16:54,0
2024-05-29 09:17:55,0
2024-05-29 09:18:55,0
2024-05-29 09:19:54,0
2024-05-29 09:20:55,0
2024-05-29 09:21:54,0
2024-05-29 09:22:54,0
2024-05-29 09:23:54,0
2024-05-29 09:24:54,0
2024-05-29 09:25:54,0
2024-05-29 09:26:54,0
2024-05-29 09:27:54,0
2024-05-29 09:28:54,0
2024-05-29 09:29:54,0
2024-05-29 09:30:54,0
2024-05-29 09:31:55,0
2024-05-29 09:32:55,0
2024-05-29 09:33:55,0
2024-05-29 09:34:55,0
2024-05-29 09:36:08,0
2024-05-29 09:36:55,0
2024-05-29 09:37:55,0
2024-05-29 09:38:55,0
2024-05-29 09:39:55,0
2024-05-29 09:40:55,0
2024-05-29 09:41:55,0
2024-05-29 09:42:55,604770
2024-05-29 09:43:55,0
2024-05-29 09:44:55,0
2024-05-29 09:45:55,0
2024-05-29 09:46:55,0
2024-05-29 09:47:55,0
2024-05-29 09:48:55,0
2024-05-29 09:49:55,0
2024-05-29 09:50:55,0
2024-05-29 09:51:55,0
2024-05-29 09:52:55,0
2024-05-29 09:53:55,0
2024-05-29 09:54:55,0
2024-05-29 09:55:55,0
2024-05-29 09:56:55,0
2024-05-29 09:57:56,0
2024-05-29 09:58:56,0
2024-05-29 09:59:56,0
2024-05-29 10:00:56,0
2024-05-29 10:01:56,0
2024-05-29 10:02:56,0
2024-05-29 10:03:56,0
2024-05-29 10:04:56,0
2024-05-29 10:05:56,0
2024-05-29 10:06:56,0
2024-05-29 10:07:55,0
2024-05-29 10:08:56,0
2024-05-29 10:09:56,0
2024-05-29 10:10:56,111470
2024-05-29 10:11:56,111370
2024-05-29 10:12:56,115300
2024-05-29 10:13:56,114770
2024-05-29 10:14:56,114770
2024-05-29 10:15:56,114110
2024-05-29 10:16:56,117160
2024-05-29 10:17:56,117160
2024-05-29 10:18:56,117160
2024-05-29 10:19:56,117160
2024-05-29 10:20:57,117160
2024-05-29 10:21:56,114350
2024-05-29 10:22:56,114350
2024-05-29 10:23:56,115250
2024-05-29 10:24:56,115250
2024-05-29 10:25:56,115250
2024-05-29 10:26:56,117850
2024-05-29 10:27:56,116490
2024-05-29 10:28:56,115360
2024-05-29 10:29:56,117970
2024-05-29 10:30:56,115480
2024-05-29 10:31:56,114580
2024-05-29 10:32:56,117620
2024-05-29 10:33:57,684680
2024-05-29 10:34:56,684680
2024-05-29 10:35:57,117850
2024-05-29 10:36:56,114800
2024-05-29 10:37:56,115820
2024-05-29 10:38:56,117160
2024-05-29 10:39:56,115250
2024-05-29 10:41:04,114790
2024-05-29 10:41:57,113790
2024-05-29 10:42:58,113790
2024-05-29 10:43:57,114680
2024-05-29 10:44:57,113450
2024-05-29 10:45:57,113670
2024-05-29 10:46:57,113670
2024-05-29 10:47:57,113670
2024-05-29 10:48:57,113220
2024-05-29 10:49:57,115230
2024-05-29 10:50:57,115230
2024-05-29 10:51:57,114340
2024-05-29 10:52:57,115570
2024-05-29 10:53:57,0
2024-05-29 10:54:57,0
2024-05-29 10:55:57,0
2024-05-29 10:57:07,0
2024-05-29 10:57:58,0
2024-05-29 10:58:57,0
2024-05-29 10:59:57,0
2024-05-29 11:00:57,0
2024-05-29 11:01:57,0
2024-05-29 11:02:57,0
2024-05-29 11:03:57,0
2024-05-29 11:05:03,0
2024-05-29 11:05:58,0
2024-05-29 11:06:57,0
2024-05-29 11:07:58,0
2024-05-29 11:08:57,0
2024-05-29 11:09:58,0
2024-05-29 11:10:58,0
2024-05-29 11:11:58,0
2024-05-29 11:12:58,0
2024-05-29 11:13:57,0
2024-05-29 11:14:58,0
2024-05-29 11:15:58,605340
2024-05-29 11:16:58,0
2024-05-29 11:17:57,0
2024-05-29 11:18:58,0
2024-05-29 11:19:58,0
2024-05-29 11:20:58,0
2024-05-29 11:21:58,0
2024-05-29 11:22:58,0
2024-05-29 11:23:58,0
2024-05-29 11:24:58,0
2024-05-29 11:25:58,0
2024-05-29 11:27:00,0
2024-05-29 11:27:59,0
2024-05-29 11:28:58,0
2024-05-29 11:29:58,0
2024-05-29 11:30:58,0
2024-05-29 11:31:59,0
2024-05-29 11:32:58,0
2024-05-29 11:33:58,0
2024-05-29 11:34:58,0
2024-05-29 11:35:58,0
2024-05-29 11:36:58,0
2024-05-29 11:37:58,0
2024-05-29 11:38:58,0
2024-05-29 11:39:58,0
2024-05-29 11:40:58,0
2024-05-29 11:41:58,0
2024-05-29 11:42:58,0
2024-05-29 11:43:59,0
2024-05-29 11:44:58,0
2024-05-29 11:45:59,0
2024-05-29 11:46:59,0
2024-05-29 11:47:59,0
2024-05-29 11:49:01,0
2024-05-29 11:49:59,0
2024-05-29 11:50:59,0
2024-05-29 11:51:59,0
2024-05-29 11:52:59,0
2024-05-29 11:53:59,0
2024-05-29 11:54:59,0
2024-05-29 11:55:59,0
2024-05-29 11:56:59,0
2024-05-29 11:57:59,0
2024-05-29 11:58:59,0
2024-05-29 11:59:59,0
2024-05-29 12:00:59,0
2024-05-29 12:01:59,0
2024-05-29 12:02:59,0
2024-05-29 12:03:59,0
2024-05-29 12:04:59,0
2024-05-29 12:05:59,605450
2024-05-29 12:06:59,601270
2024-05-29 12:07:59,600030
2024-05-29 12:08:59,596170
2024-05-29 12:09:59,606360
2024-05-29 12:10:59,0
2024-05-29 12:11:59,0
2024-05-29 12:13:00,0
2024-05-29 12:13:59,0
2024-05-29 12:14:59,0
2024-05-29 12:15:59,0
2024-05-29 12:17:00,0
2024-05-29 12:18:00,0
2024-05-29 12:19:00,0
2024-05-29 12:20:00,0
2024-05-29 12:21:00,0
2024-05-29 12:22:00,0
2024-05-29 12:23:00,0
2024-05-29 12:24:00,0
2024-05-29 12:25:00,0
2024-05-29 12:26:00,0
2024-05-29 12:27:00,110970
2024-05-29 12:28:00,111070
2024-05-29 12:29:00,112200
2024-05-29 12:30:00,116580
2024-05-29 12:31:00,0
2024-05-29 12:32:00,0
2024-05-29 12:33:00,0
2024-05-29 12:34:00,0
2024-05-29 12:35:00,0
2024-05-29 12:36:00,0
2024-05-29 12:37:00,0
2024-05-29 12:38:00,0
2024-05-29 12:39:00,0
2024-05-29 12:40:00,0
2024-05-29 12:41:00,0
2024-05-29 12:42:00,0
2024-05-29 12:43:00,0
2024-05-29 12:44:01,0
2024-05-29 12:45:05,0
2024-05-29 12:46:01,0
2024-05-29 12:47:00,0
2024-05-29 12:48:01,0
2024-05-29 12:49:01,0
2024-05-29 12:50:01,0
2024-05-29 12:51:01,0
2024-05-29 12:52:00,0
2024-05-29 12:53:01,0
2024-05-29 12:54:01,0
2024-05-29 12:55:01,0
2024-05-29 12:56:00,0
2024-05-29 12:57:01,0
2024-05-29 12:58:00,0
2024-05-29 12:59:01,0
2024-05-29 13:00:04,0
2024-05-29 13:01:01,0
2024-05-29 13:02:01,0
2024-05-29 13:03:01,0
2024-05-29 13:04:01,0
2024-05-29 13:05:01,0
2024-05-29 13:06:01,0
2024-05-29 13:07:01,0
2024-05-29 13:08:01,0
2024-05-29 13:11:50,0
2024-05-29 13:12:08,0
2024-05-29 13:13:08,0
2024-05-29 13:14:08,5104
2024-05-29 13:15:10,13680
2024-05-29 13:16:08,5814
2024-05-29 13:17:08,5814
2024-05-29 13:18:19,5814
2024-05-29 13:19:08,5814
2024-05-29 13:20:09,0
2024-05-29 13:21:08,0
2024-05-29 13:22:09,0
2024-05-29 13:23:09,0
2024-05-29 13:24:09,0
2024-05-29 13:25:09,0
2024-05-29 13:26:08,0
2024-05-29 13:27:08,8700
2024-05-29 13:28:09,5130
2024-05-29 13:29:08,5130
2024-05-29 13:30:10,0
2024-05-29 13:31:09,0
2024-05-29 13:32:09,0
2024-05-29 13:33:08,0
2024-05-29 13:34:09,0
2024-05-29 13:35:09,0
2024-05-29 13:36:09,0
2024-05-29 13:37:09,0
2024-05-29 13:38:09,0
2024-05-29 13:39:09,0
2024-05-29 13:40:09,0
2024-05-29 13:41:09,0
2024-05-29 13:42:09,0
2024-05-29 13:43:09,0
2024-05-29 13:44:09,0
2024-05-29 13:45:09,0
2024-05-29 13:46:09,0
2024-05-29 13:47:09,0
2024-05-29 13:48:09,0
2024-05-29 13:49:09,0
2024-05-29 13:50:09,0
2024-05-29 13:51:09,0
2024-05-29 13:52:09,0
2024-05-29 13:53:09,0
2024-05-29 13:54:09,0
2024-05-29 13:55:10,0
2024-05-29 13:56:09,0
2024-05-29 13:57:09,0
2024-05-29 13:58:09,0
2024-05-29 13:59:09,0
2024-05-29 14:00:09,0
2024-05-29 14:01:21,0
2024-05-29 14:02:10,0
2024-05-29 14:03:10,0
2024-05-29 14:04:10,0
2024-05-29 14:05:10,0
2024-05-29 14:06:10,0
2024-05-29 14:07:10,0
2024-05-29 14:08:10,0
2024-05-29 14:09:09,0
2024-05-29 14:10:10,0
2024-05-29 14:11:10,0
2024-05-29 14:12:10,0
2024-05-29 14:13:10,0
2024-05-29 14:14:10,0
2024-05-29 14:15:10,0
2024-05-29 14:16:10,0
2024-05-29 14:17:10,0
2024-05-29 14:18:10,0
2024-05-29 14:19:10,0
2024-05-29 14:20:10,0
2024-05-29 14:21:10,0
2024-05-29 14:22:10,0
2024-05-29 14:23:10,0
2024-05-29 14:24:10,0
2024-05-29 14:25:10,0
2024-05-29 14:26:10,0
2024-05-29 14:27:10,0
2024-05-29 14:28:10,0
2024-05-29 14:29:11,0
2024-05-29 14:30:10,0
2024-05-29 14:31:10,0
2024-05-29 14:32:11,0
2024-05-29 14:33:10,0
2024-05-29 14:34:10,0
2024-05-29 14:35:11,0
2024-05-29 14:36:10,0
2024-05-29 14:37:10,0
2024-05-29 14:38:10,0
2024-05-29 14:39:10,0
2024-05-29 14:40:10,0
2024-05-29 14:41:11,0
2024-05-29 14:42:10,0
2024-05-29 14:43:10,0
2024-05-29 14:44:10,0
2024-05-29 14:45:11,0
2024-05-29 14:46:11,0
2024-05-29 14:47:11,0
2024-05-29 14:48:11,0
2024-05-29 14:49:11,0
2024-05-29 14:50:11,0
2024-05-29 14:51:11,0
2024-05-29 14:52:11,0
2024-05-29 14:53:11,0
2024-05-29 14:54:11,0
2024-05-29 14:55:11,0
2024-05-29 14:56:11,0
2024-05-29 14:57:11,0
2024-05-29 14:58:11,0
2024-05-29 14:59:11,0
2024-05-29 15:00:11,0
2024-05-29 15:01:11,0
2024-05-29 15:02:11,0
2024-05-29 15:03:11,0
2024-05-29 15:04:11,0
2024-05-29 15:05:11,0
2024-05-29 15:06:12,0
2024-05-29 15:07:12,0
2024-05-29 15:08:12,0
2024-05-29 15:09:11,0
2024-05-29 15:10:12,0
2024-05-29 15:11:12,0
2024-05-29 15:12:12,0
2024-05-29 15:13:11,0
2024-05-29 15:14:11,0
2024-05-29 15:15:12,0
2024-05-29 15:16:12,0
2024-05-29 15:17:12,0
2024-05-29 15:18:12,0
2024-05-29 15:19:12,0
2024-05-29 15:20:12,0
2024-05-29 15:21:12,0
2024-05-29 15:22:12,0
2024-05-29 15:23:12,0
2024-05-29 15:24:12,0
2024-05-29 15:25:12,0
2024-05-29 15:26:12,0
2024-05-29 15:27:12,0
2024-05-29 15:28:12,0
2024-05-29 15:29:12,0
2024-05-29 15:30:12,0
2024-05-29 15:31:12,0
2024-05-29 15:32:12,0
2024-05-29 15:33:12,0
2024-05-29 15:34:12,0
2024-05-29 15:35:15,0
2024-05-29 15:36:12,0
2024-05-29 15:37:13,0
2024-05-29 15:38:12,0
2024-05-29 15:39:12,0
2024-05-29 15:40:12,0
2024-05-29 15:41:13,0
2024-05-29 15:42:12,0
2024-05-29 15:43:12,0
2024-05-29 15:44:13,0
2024-05-29 15:45:13,0
2024-05-29 15:46:13,0
2024-05-29 15:47:13,0
2024-05-29 15:48:13,0
2024-05-29 15:49:13,0
2024-05-29 15:50:13,0
2024-05-29 15:51:13,0
2024-05-29 15:52:13,0
2024-05-29 15:53:13,0
2024-05-29 15:54:13,0
2024-05-29 15:55:13,0
2024-05-29 15:56:13,0
2024-05-29 15:57:13,0
2024-05-29 15:58:13,0
2024-05-29 15:59:13,0
2024-05-29 16:00:13,0
2024-05-29 16:01:13,0
2024-05-29 16:02:13,0
2024-05-29 16:03:13,0
2024-05-29 16:04:13,0
2024-05-29 16:05:13,0
2024-05-29 16:06:13,0
2024-05-29 16:07:13,0
2024-05-29 16:08:13,0
2024-05-29 16:09:13,0
2024-05-29 16:10:13,0
2024-05-29 16:11:13,0
2024-05-29 16:12:13,0
2024-05-29 16:13:13,0
2024-05-29 16:14:13,0
2024-05-29 16:15:13,0
2024-05-29 16:16:14,0
2024-05-29 16:17:14,0
2024-05-29 16:18:14,0
2024-05-29 16:19:14,0
2024-05-29 16:20:14,0
2024-05-29 16:21:14,0
2024-05-29 16:22:14,0
2024-05-29 16:23:14,0
2024-05-29 16:24:14,0
2024-05-29 16:25:14,0
2024-05-29 16:26:14,0
2024-05-29 16:27:14,0
2024-05-29 16:28:14,0
2024-05-29 16:29:14,0
2024-05-29 16:30:14,0
2024-05-29 16:31:14,0
2024-05-29 16:32:14,0
2024-05-29 16:33:14,0
2024-05-29 16:34:14,0
2024-05-29 16:35:14,0
2024-05-29 16:36:14,0
2024-05-29 16:37:14,0
2024-05-29 16:38:14,0
2024-05-29 16:39:14,0
2024-05-29 16:40:14,0
2024-05-29 16:41:14,0
2024-05-29 16:42:14,0
2024-05-29 16:43:15,0
2024-05-29 16:44:14,0
2024-05-29 16:45:15,0
2024-05-29 16:46:15,0
2024-05-29 16:47:15,0
2024-05-29 16:48:15,0
2024-05-29 16:49:15,0
2024-05-29 16:50:14,0
2024-05-29 16:51:15,0
